cctv979,40.7127753,-74.0059728
cctv976,40.7127753,-74.0059728
cctv978,40.71798099999999,-73.90356
cctv977,40.71798099999999,-73.90356
cctv26,40.75870560000001,-73.9853435
cctv438,40.76208340000001,-73.9836569
cctv687,40.7947225,-73.9719197
cctv223,40.7114038,-74.0086414
cctv14,40.7124771,-74.0048252
cctv1089,40.7210784,-73.9982106
cctv1176,40.7230436,-74.0112797
cctv1177,40.7230436,-74.0112797
cctv1178,40.7464772,-74.00846729999999
cctv884,40.7194006,-74.0018946
cctv325,40.7151212,-73.9926304
cctv324,40.7158356,-73.9948857
cctv5,40.7677123,-73.9817016
cctv852,40.7812199,-73.9665138
cctv853,40.7812199,-73.9665138
cctv851,40.7812199,-73.9665138
cctv855,40.7802254,-73.97613880000002
cctv856,40.782439,-73.97225159999999
cctv857,40.7779308,-73.9518767
cctv858,40.7916671,-73.9650128
cctv220,40.713276,-74.0092614
cctv2,40.7120834,-74.0101025
cctv445,40.7729896,-73.9820519
cctv1038,40.7127753,-74.0059728
cctv1118,40.7184874,-73.9882374
cctv21,40.7589828,-73.9939358
cctv1001,40.7589828,-73.9939358
cctv993,40.7127753,-74.0059728
cctv15,40.7127753,-74.0059728
cctv16,40.7127753,-74.0059728
cctv1014,40.7300573,-73.9911175
cctv698,40.7215427,-73.9837991
cctv697,40.7200008,-73.978731
cctv702,40.7968141,-73.92933839999999
cctv683,40.7519467,-73.9652073
cctv682,40.7127753,-74.0059728
cctv681,40.7127753,-74.0059728
cctv680,40.7216141,-73.9747562
cctv679,40.7127753,-74.0059728
cctv761,40.7127753,-74.0059728
cctv819,40.7127753,-74.0059728
cctv166,40.7918764,-73.93560579999999
cctv164,40.7127753,-74.0059728
cctv27,40.7127753,-74.0059728
cctv134,40.7354436,-73.97511399999999
cctv640,40.7457793,-73.9704283
cctv642,40.7702932,-73.94784
cctv641,40.7127753,-74.0059728
cctv25,40.7829343,-73.9441077
cctv732,40.8487267,-73.9391819
cctv733,40.8493281,-73.93894089999999
cctv459,40.7173476,-73.9911807
cctv734,40.7173476,-73.9911807
cctv457,40.7208608,-74.00064189999999
cctv458,40.7167197,-73.9891595
cctv453,40.7062713,-74.0143192
cctv1032,40.7127753,-74.0059728
cctv705,40.7127753,-74.0059728
cctv500,40.7127753,-74.0059728
cctv495,40.7127753,-74.0059728
cctv501,40.7127753,-74.0059728
cctv779,40.71798099999999,-73.90356
cctv188,40.7127753,-74.0059728
cctv92,40.7282893,-74.0269572
cctv671,40.7254924,-73.996726
cctv670,40.7240965,-73.9919101
cctv1085,40.7339614,-73.9887653
cctv472,40.8077619,-73.94543929999999
cctv450,40.8140858,-73.9407854
cctv482,40.746416,-73.97972039999999
cctv303,40.7514548,-73.9760703
cctv294,40.7609254,-73.9691296
cctv181,40.7704246,-73.96219719999999
cctv296,40.7477755,-73.9829506
cctv297,40.7622955,-73.9723583
cctv467,40.7528119,-73.9792738
cctv965,40.7553775,-73.9774369
cctv470,40.7572296,-73.9760446
cctv475,40.7872316,-73.9541591
cctv924,40.7974649,-73.9516968
cctv821,40.8204328,-73.93617239999999
cctv184,40.7238651,-73.99792889999999
cctv382,40.7830603,-73.9712488
cctv371,40.7152948,-73.99508999999999
cctv338,40.7107284,-73.9846503
cctv473,40.7402137,-73.9864169
cctv309,40.7470428,-73.98125879999999
cctv492,40.7615707,-73.9706449
cctv797,40.7711473,-73.9639279
cctv798,40.7865034,-73.95242739999999
cctv316,40.709456,-74.0017139
cctv317,40.7110295,-74.000466
cctv412,40.7127753,-74.0059728
cctv409,40.7127753,-74.0059728
cctv817,40.7127753,-74.0059728
cctv411,40.76444490000001,-73.9768891
cctv407,40.7127753,-74.0059728
cctv406,40.7127753,-74.0059728
cctv413,40.7127753,-74.0059728
cctv408,40.7127753,-74.0059728
cctv811,40.7127753,-74.0059728
cctv320,40.720305,-74.0120594
cctv210,40.70179890000001,-74.0111775
cctv688,40.8107718,-73.95261459999999
cctv476,40.82402159999999,-73.9447158
cctv477,40.8492959,-73.9337552
cctv720,40.8075938,-73.9324741
cctv474,40.7127753,-74.0059728
cctv213,40.7068592,-74.0049997
cctv212,40.7127753,-74.0059728
cctv873,40.7024346,-74.0128434
cctv981,40.7127753,-74.0059728
cctv969,40.7175217,-73.98587239999999
cctv970,40.7127753,-74.0059728
cctv972,40.7619111,-73.9724315
cctv361,40.71798099999999,-73.90356
cctv667,40.7268909,-73.9999728
cctv665,40.7287724,-74.0070853
cctv674,40.7286023,-74.0053184
cctv50,40.7252037,-74.0112863
cctv189,40.7298722,-74.0107136
cctv664,40.7291418,-74.0105651
cctv1123,40.70488659999999,-74.01643399999999
cctv1120,40.7172535,-74.01304189999999
cctv1121,40.7128932,-74.0139701
cctv1122,40.7079229,-74.0162405
cctv90,40.7645266,-73.99960759999999
cctv217,40.7151627,-74.0021304
cctv323,40.7157728,-74.0034605
cctv322,40.7155837,-74.0030377
cctv826,40.7611944,-73.9578884
cctv916,40.6372874,-74.0221404
cctv805,40.6960994,-73.98858059999999
cctv425,40.71798099999999,-73.90356
cctv989,40.6835853,-73.9759326
cctv881,40.71798099999999,-73.90356
cctv882,40.7127753,-74.0059728
cctv883,40.71798099999999,-73.90356
cctv862,40.7127753,-74.0059728
cctv870,40.71798099999999,-73.90356
cctv871,40.7127753,-74.0059728
cctv868,40.7127753,-74.0059728
cctv869,40.7127753,-74.0059728
cctv918,40.71798099999999,-73.90356
cctv917,40.71798099999999,-73.90356
cctv861,40.6781784,-73.9441579
cctv709,40.7127753,-74.0059728
cctv1007,40.6781784,-73.9441579
cctv1008,40.7033946,-74.00766030000001
cctv890,40.7406158,-73.9927218
cctv891,40.7060855,-73.9968643
cctv892,40.6781784,-73.9441579
cctv893,40.7092334,-73.99555769999999
cctv872,40.6590529,-73.8759245
cctv461,40.758314,-73.893151
cctv116,40.7127753,-74.0059728
cctv115,40.7127753,-74.0059728
cctv434,40.7327624,-73.8897211
cctv806,40.6921742,-73.98911919999999
cctv44,40.71798099999999,-73.90356
cctv831,40.7127753,-74.0059728
cctv832,40.7127753,-74.0059728
cctv833,40.7127753,-74.0059728
cctv541,40.7127753,-74.0059728
cctv538,40.7127753,-74.0059728
cctv530,40.71798099999999,-73.90356
cctv524,40.71798099999999,-73.90356
cctv536,40.7127753,-74.0059728
cctv532,40.7127753,-74.0059728
cctv529,40.7127753,-74.0059728
cctv528,40.7127753,-74.0059728
cctv540,40.7127753,-74.0059728
cctv525,40.71798099999999,-73.90356
cctv519,40.7127753,-74.0059728
cctv1134,40.7127753,-74.0059728
cctv1135,40.7127753,-74.0059728
cctv1136,40.71798099999999,-73.90356
cctv1137,40.7127753,-74.0059728
cctv1138,40.7127753,-74.0059728
cctv1105,40.7127753,-74.0059728
cctv1139,40.7127753,-74.0059728
cctv1140,40.758314,-73.893151
cctv1141,40.758314,-73.893151
cctv1106,40.758314,-73.893151
cctv1142,40.7127753,-74.0059728
cctv1107,40.7127753,-74.0059728
cctv803,40.7007381,-73.9897309
cctv769,40.6098252,-73.9223129
cctv738,40.7040044,-73.87710369999999
cctv967,40.6899524,-73.981394
cctv737,40.6146926,-73.92804199999999
cctv419,40.6889524,-73.9810767
cctv330,40.6920869,-73.9826185
cctv420,40.6849134,-73.97807499999999
cctv421,40.6841079,-73.97746269999999
cctv426,40.6802599,-73.9746933
cctv1028,40.71798099999999,-73.90356
cctv505,40.758314,-73.893151
cctv504,40.758314,-73.893151
cctv506,40.7127753,-74.0059728
cctv1080,40.710968,-73.9511153
cctv1086,40.711962,-73.940688
cctv1082,40.7116489,-73.9439094
cctv763,40.7127753,-74.0059728
cctv829,40.6781792,-73.8977501
cctv1081,40.7159287,-73.9619153
cctv393,40.6677145,-73.97842399999999
cctv394,40.6781784,-73.9441579
cctv395,40.6677145,-73.97842399999999
cctv397,40.6677145,-73.97842399999999
cctv398,40.6781784,-73.9441579
cctv399,40.6781784,-73.9441579
cctv672,40.6265758,-73.9708592
cctv658,40.5978369,-73.9654094
cctv746,40.5911076,-73.9652093
cctv747,40.60564919999999,-73.9670147
cctv745,40.5752791,-73.96897170000001
cctv800,40.7028961,-73.99477999999999
cctv801,40.7007584,-73.9910319
cctv516,40.71798099999999,-73.90356
cctv515,40.71798099999999,-73.90356
cctv514,40.7127753,-74.0059728
cctv511,40.7127753,-74.0059728
cctv512,40.64978079999999,-73.9757703
cctv649,40.666805,-73.9948228
cctv808,40.6999473,-73.9883581
cctv315,40.7127753,-74.0059728
cctv314,40.71798099999999,-73.90356
cctv789,40.5967494,-73.9852636
cctv750,40.5755154,-73.9811706
cctv802,40.7007381,-73.9897309
cctv1002,40.6781784,-73.9441579
cctv1034,40.7127753,-74.0059728
cctv958,40.5742632,-73.9748754
cctv959,40.7127753,-74.0059728
cctv1010,40.8240731,-73.90871469999999
cctv925,40.8201415,-73.9130692
cctv926,40.8311793,-73.9002106
cctv678,40.80778189999999,-73.9295152
cctv902,40.7127753,-74.0059728
cctv903,40.7127753,-74.0059728
cctv904,40.7040044,-73.87710369999999
cctv1124,40.7127753,-74.0059728
cctv1042,40.7127753,-74.0059728
cctv1043,40.7040044,-73.87710369999999
cctv1044,40.70272,-73.87625799999999
cctv1092,40.7040044,-73.87710369999999
cctv1045,40.7327624,-73.8897211
cctv1126,40.7127753,-74.0059728
cctv1127,40.7127753,-74.0059728
cctv1047,40.7127753,-74.0059728
cctv1048,40.7327624,-73.8897211
cctv1128,40.7040044,-73.87710369999999
cctv1093,40.7040044,-73.87710369999999
cctv1049,40.7127753,-74.0059728
cctv1050,40.7127753,-74.0059728
cctv1129,40.7127753,-74.0059728
cctv1130,40.7127753,-74.0059728
cctv1131,40.7127753,-74.0059728
cctv1096,40.7127753,-74.0059728
cctv1097,40.7127753,-74.0059728
cctv1098,40.7622018,-73.9777268
cctv1100,40.7040044,-73.87710369999999
cctv1101,40.7327624,-73.8897211
cctv1102,40.7327624,-73.8897211
cctv1103,40.7040044,-73.87710369999999
cctv1104,40.7040044,-73.87710369999999
cctv927,40.83493,-73.89426399999999
cctv1023,40.7127753,-74.0059728
cctv1025,40.7127753,-74.0059728
cctv1026,40.7127753,-74.0059728
cctv909,40.7127753,-74.0059728
cctv1024,40.7127753,-74.0059728
cctv33,40.7040044,-73.87710369999999
cctv928,40.702654,-73.87622999999999
cctv706,40.8193296,-73.9300945
cctv718,40.7127753,-74.0059728
cctv717,40.8137003,-73.9313994
cctv202,40.8582508,-73.8843081
cctv201,40.8624484,-73.8973448
cctv708,40.8270012,-73.9228377
cctv173,40.8846309,-73.9148989
cctv40,40.841656,-73.83841199999999
cctv191,40.8284669,-73.9304856
cctv707,40.7127753,-74.0059728
cctv975,40.7127753,-74.0059728
cctv974,40.7127753,-74.0059728
cctv930,40.7040044,-73.87710369999999
cctv934,40.7127753,-74.0059728
cctv939,40.7127753,-74.0059728
cctv921,40.8277942,-73.9118528
cctv919,40.7127753,-74.0059728
cctv937,40.7127753,-74.0059728
cctv931,40.7127753,-74.0059728
cctv932,40.7127753,-74.0059728
cctv943,40.7127753,-74.0059728
cctv945,40.7127753,-74.0059728
cctv933,40.7127753,-74.0059728
cctv942,40.7127753,-74.0059728
cctv938,40.7127753,-74.0059728
cctv172,40.8841352,-73.8261133
cctv122,40.7040044,-73.87710369999999
cctv760,40.856483,-73.83808379999999
cctv776,40.7327624,-73.8897211
cctv777,40.7327624,-73.8897211
cctv778,40.8644511,-73.81329769999999
cctv944,40.7040044,-73.87710369999999
cctv936,40.7127753,-74.0059728
cctv940,40.7327624,-73.8897211
cctv912,40.702654,-73.87622999999999
cctv929,40.7322498,-73.89397009999999
cctv935,40.7127753,-74.0059728
cctv922,40.8277942,-73.9118528
cctv920,40.8523433,-73.89809210000001
cctv1012,40.7482279,-73.9416681
cctv860,40.76043019999999,-73.8614616
cctv813,40.5817926,-73.8384427
cctv712,40.7040044,-73.87710369999999
cctv711,40.5775939,-73.859766
cctv714,40.5987494,-73.7660029
cctv713,40.702655,-73.876825
cctv715,40.7040044,-73.87710369999999
cctv159,40.702655,-73.876825
cctv162,40.7127753,-74.0059728
cctv335,40.75785,-73.91511899999999
cctv333,40.7127753,-74.0059728
cctv435,40.702849,-73.876311
cctv830,40.71798099999999,-73.90356
cctv543,40.7127753,-74.0059728
cctv544,40.7622018,-73.9777268
cctv546,40.7040044,-73.87710369999999
cctv548,40.7040044,-73.87710369999999
cctv1179,40.7127753,-74.0059728
cctv1180,40.7127753,-74.0059728
cctv1181,40.7127753,-74.0059728
cctv1183,40.7040044,-73.87710369999999
cctv1109,40.7127753,-74.0059728
cctv1110,40.7127753,-74.0059728
cctv1111,40.7127753,-74.0059728
cctv1112,40.7040044,-73.87710369999999
cctv1184,40.7040044,-73.87710369999999
cctv1186,40.7127753,-74.0059728
cctv1187,40.7127753,-74.0059728
cctv1188,40.7327624,-73.8897211
cctv1193,40.759117,-73.980031
cctv1194,40.7040044,-73.87710369999999
cctv339,40.7056207,-73.8776224
cctv340,40.767076,-73.782094
cctv766,40.7635858,-73.83602909999999
cctv799,40.7477031,-73.8335755
cctv767,40.75809720000001,-73.834199
cctv768,40.7546765,-73.8330435
cctv956,40.6787826,-73.8443728
cctv654,40.6625187,-73.8408111
cctv648,40.5988979,-73.82076599999999
cctv824,40.6095481,-73.8189659
cctv957,40.669299,-73.8423236
cctv651,40.6388323,-73.8329749
cctv178,40.779834,-73.767076
cctv120,40.7056207,-73.8776224
cctv143,40.7410159,-73.7257912
cctv554,40.75320420000001,-73.7762499
cctv723,40.6612052,-73.7709595
cctv729,40.6674365,-73.7667651
cctv895,40.715127,-73.9132891
cctv896,40.7210414,-73.9041044
cctv897,40.7216331,-73.90312349999999
cctv898,40.7228038,-73.9017989
cctv915,40.7020774,-73.93631979999999
cctv127,40.7169581,-73.800077
cctv108,40.7127753,-74.0059728
cctv269,40.7040044,-73.87710369999999
cctv835,40.7127753,-74.0059728
cctv607,40.7127753,-74.0059728
cctv899,40.7242841,-73.898448
cctv900,40.702654,-73.87622999999999
cctv603,40.7127753,-74.0059728
cctv605,40.702654,-73.87622999999999
cctv606,40.7040044,-73.87710369999999
cctv611,40.7040044,-73.87710369999999
cctv726,40.6679751,-73.7715554
cctv695,40.736197,-73.7136441
cctv1017,40.7327624,-73.8897211
cctv788,40.7508906,-73.819408
cctv790,40.702655,-73.876825
cctv823,40.7571371,-73.82708769999999
cctv785,40.7127753,-74.0059728
cctv129,40.702655,-73.876825
cctv161,40.7127753,-74.0059728
cctv55,40.7127753,-74.0059728
cctv837,40.7127753,-74.0059728
cctv572,40.7056207,-73.8776224
cctv559,40.7127753,-74.0059728
cctv560,40.7127753,-74.0059728
cctv562,40.7127753,-74.0059728
cctv564,40.702654,-73.87622999999999
cctv563,40.702654,-73.87622999999999
cctv556,40.7127753,-74.0059728
cctv558,40.7127753,-74.0059728
cctv561,40.7622018,-73.9777268
cctv557,40.7127753,-74.0059728
cctv791,40.7040044,-73.87710369999999
cctv792,40.75956619999999,-73.8301324
cctv816,40.7566771,-73.82879779999999
cctv998,40.7126963,-73.900615
cctv742,40.7577879,-73.86099399999999
cctv743,40.7582717,-73.85558619999999
cctv866,40.7536211,-73.9147112
cctv773,40.7530268,-73.9102291
cctv867,40.7538489,-73.9011951
cctv187,40.7542759,-73.8980371
cctv859,40.75560610000001,-73.8853794
cctv865,40.753395,-73.907387
cctv686,40.752029,-73.9319225
cctv828,40.7568292,-73.8736796
cctv694,40.7706348,-73.7354489
cctv774,40.764611,-73.8234691
cctv864,40.7523729,-73.9244137
cctv775,40.7638756,-73.8281552
cctv418,40.7127753,-74.0059728
cctv416,40.7127753,-74.0059728
cctv414,40.76444490000001,-73.9768891
cctv417,40.7127753,-74.0059728
cctv146,40.7309166,-73.8512495
cctv148,40.74074830000001,-73.8996591
cctv145,40.7327624,-73.8897211
cctv57,40.7127753,-74.0059728
cctv810,40.7438834,-73.92618689999999
cctv913,40.7428066,-73.9168995
cctv675,40.7489344,-73.9374009
cctv677,40.746064,-73.9343559
cctv436,40.7127753,-74.0059728
cctv971,40.7127753,-74.0059728
cctv685,40.7127753,-74.0059728
cctv54,40.7502888,-73.9380487
cctv676,40.7501851,-73.9398551
cctv727,40.6723663,-73.785772
cctv731,40.6379863,-73.7411558
cctv663,40.6728572,-73.832624
cctv736,40.6597466,-73.7737796
cctv735,40.6667581,-73.7798324
cctv724,40.674335,-73.802139
cctv1037,40.747352,-73.88670499999999
cctv1039,40.746739,-73.8909986
cctv1033,40.75956619999999,-73.8301324
cctv780,40.761627,-73.82207439999999
cctv728,40.7056207,-73.8776224
cctv748,40.5959204,-73.76466940000002
cctv749,40.5963938,-73.7441187
cctv691,40.6801035,-73.75344419999999
cctv693,40.7439318,-73.7176482
cctv996,40.7410341,-73.9343114
cctv997,40.7127753,-74.0059728
cctv590,40.702655,-73.876825
cctv589,40.7040044,-73.87710369999999
cctv588,40.6872279,-73.8074654
cctv587,40.68484249999999,-73.8060527
cctv581,40.7040044,-73.87710369999999
cctv594,40.70565939999999,-73.8184575
cctv592,40.6995059,-73.8146127
cctv582,40.67311429999999,-73.801687
cctv591,40.6972552,-73.81399379999999
cctv815,40.7127753,-74.0059728
cctv600,40.7127753,-74.0059728
cctv585,40.702655,-73.876825
cctv597,40.7127753,-74.0059728
cctv593,40.7040606,-73.8175802
cctv595,40.7098983,-73.8210663
cctv583,40.6743736,-73.8020451
cctv281,40.7040044,-73.87710369999999
cctv842,40.702655,-73.876825
cctv843,40.702655,-73.876825
cctv844,40.7040044,-73.87710369999999
cctv846,40.7127753,-74.0059728
cctv847,40.7040044,-73.87710369999999
cctv848,40.7127753,-74.0059728
cctv849,40.7127753,-74.0059728
cctv584,40.702655,-73.876825
cctv961,40.7127753,-74.0059728
cctv602,40.7040044,-73.87710369999999
cctv601,40.7040044,-73.87710369999999
cctv1196,40.772651,-73.8304333
cctv955,40.6842665,-73.846038
cctv954,40.685924,-73.8469678
cctv793,40.7278884,-73.87087989999999
cctv703,40.7202579,-73.8655869
cctv950,40.7329291,-73.8707901
cctv659,40.69363480000001,-73.85226279999999
cctv962,40.693825,-73.852051
cctv951,40.7118417,-73.85967939999999
cctv701,40.7025987,-73.85534559999999
cctv952,40.6975827,-73.8526756
cctv656,40.6806872,-73.8445486
cctv660,40.7055923,-73.85814979999999
cctv1143,40.7127753,-74.0059728
cctv1144,40.7127753,-74.0059728
cctv1145,40.7127753,-74.0059728
cctv1146,40.7127753,-74.0059728
cctv1148,40.7127753,-74.0059728
cctv1149,40.7127753,-74.0059728
cctv1152,40.7127753,-74.0059728
cctv1151,40.7127753,-74.0059728
cctv1154,40.7127753,-74.0059728
cctv1156,40.7127753,-74.0059728
cctv1157,40.7127753,-74.0059728
cctv1158,40.6053734,-74.1208589
cctv1159,40.7127753,-74.0059728
cctv1160,40.7579747,-73.9855426
cctv1161,40.7127753,-74.0059728
cctv1162,40.7127753,-74.0059728
cctv1163,40.7579747,-73.9855426
cctv1164,40.7127753,-74.0059728
cctv1165,40.7127753,-74.0059728
cctv1166,40.7127753,-74.0059728
cctv1167,40.7127753,-74.0059728
cctv1168,40.7127753,-74.0059728
cctv1169,40.7127753,-74.0059728
cctv1170,40.7127753,-74.0059728
cctv1171,40.7127753,-74.0059728
cctv1172,40.7127753,-74.0059728
cctv1173,40.7127753,-74.0059728
cctv1174,40.7127753,-74.0059728
cctv1175,40.7127753,-74.0059728
cctv756,40.5077538,-74.2300259
cctv755,40.5294356,-74.1613881
cctv812,40.6141066,-74.0661325
cctv753,40.5603695,-74.1200025
cctv754,40.5239656,-74.1860806
cctv752,40.5343022,-74.1540273
cctv744,40.5866205,-74.0919366
cctv757,40.5190854,-74.1971192
cctv772,40.5989033,-74.0721418
cctv946,40.6056119,-74.0778595
cctv948,40.6012032,-74.0651311
cctv949,40.6271654,-74.03933839999999
cctv83,40.57994960000001,-74.1692746
cctv171,40.6377602,-74.07688870000001
cctv170,40.6357501,-74.0837325
cctv232,40.5239569,-74.54415019999999
cctv653,40.589607,-74.194069
