40.7127753,-74.0059728
40.747952,-73.993724
40.7812199,-73.9665138
40.708869,-73.9979221
40.7496629,-73.9668289
40.7023146,-74.010525
40.8155969,-73.9582139
40.8155969,-73.9582139
40.8264107,-73.9503568
40.8416631,-73.9392905
40.7558066,-73.9864211
40.7566021,-73.9861211
40.7587056,-73.9853435
40.7587056,-73.9853435
40.7127753,-74.0059728
40.7127753,-74.0059728
40.717981,-73.90356
40.717981,-73.90356
40.7587056,-73.9853435
40.7620834,-73.9836569
40.7947225,-73.9719197
40.7114038,-74.0086414
40.7124771,-74.0048252
40.7210784,-73.9982106
40.7230436,-74.0112797
40.7230436,-74.0112797
40.7464772,-74.0084673
40.7194006,-74.0018946
40.7151212,-73.9926304
40.7158356,-73.9948857
40.7677123,-73.9817016
40.7812199,-73.9665138
40.7812199,-73.9665138
40.7812199,-73.9665138
40.7802254,-73.9761388
40.782439,-73.9722516
40.7779308,-73.9518767
40.7916671,-73.9650128
40.713276,-74.0092614
40.7120834,-74.0101025
40.7729896,-73.9820519
40.7127753,-74.0059728
40.7184874,-73.9882374
40.7589828,-73.9939358
40.7589828,-73.9939358
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7300573,-73.9911175
40.7215427,-73.9837991
40.7200008,-73.978731
40.7968141,-73.9293384
40.7519467,-73.9652073
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7216141,-73.9747562
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7918764,-73.9356058
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7354436,-73.975114
40.7457793,-73.9704283
40.7702932,-73.94784
40.7127753,-74.0059728
40.7829343,-73.9441077
40.8487267,-73.9391819
40.8493281,-73.9389409
40.7173476,-73.9911807
40.7173476,-73.9911807
40.7208608,-74.0006419
40.7167197,-73.9891595
40.7062713,-74.0143192
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.717981,-73.90356
40.7127753,-74.0059728
40.7282893,-74.0269572
40.7254924,-73.996726
40.7240965,-73.9919101
40.7339614,-73.9887653
40.8077619,-73.9454393
40.8140858,-73.9407854
40.746416,-73.9797204
40.7514548,-73.9760703
40.7609254,-73.9691296
40.7704246,-73.9621972
40.7477755,-73.9829506
40.7622955,-73.9723583
40.7528119,-73.9792738
40.7553775,-73.9774369
40.7572296,-73.9760446
40.7872316,-73.9541591
40.7974649,-73.9516968
40.8204328,-73.9361724
40.7238651,-73.9979289
40.7830603,-73.9712488
40.7152948,-73.99509
40.7107284,-73.9846503
40.7402137,-73.9864169
40.7470428,-73.9812588
40.7615707,-73.9706449
40.7711473,-73.9639279
40.7865034,-73.9524274
40.709456,-74.0017139
40.7110295,-74.000466
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7644449,-73.9768891
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.720305,-74.0120594
40.7017989,-74.0111775
40.8107718,-73.9526146
40.8240216,-73.9447158
40.8492959,-73.9337552
40.8075938,-73.9324741
40.7127753,-74.0059728
40.7068592,-74.0049997
40.7127753,-74.0059728
40.7024346,-74.0128434
40.7127753,-74.0059728
40.7175217,-73.9858724
40.7127753,-74.0059728
40.7619111,-73.9724315
40.717981,-73.90356
40.7268909,-73.9999728
40.7287724,-74.0070853
40.7286023,-74.0053184
40.7252037,-74.0112863
40.7298722,-74.0107136
40.7291418,-74.0105651
40.7048866,-74.016434
40.7172535,-74.0130419
40.7128932,-74.0139701
40.7079229,-74.0162405
40.7645266,-73.9996076
40.7151627,-74.0021304
40.7157728,-74.0034605
40.7155837,-74.0030377
40.7611944,-73.9578884
40.6372874,-74.0221404
40.6960994,-73.9885806
40.717981,-73.90356
40.6835853,-73.9759326
40.717981,-73.90356
40.7127753,-74.0059728
40.717981,-73.90356
40.7127753,-74.0059728
40.717981,-73.90356
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.717981,-73.90356
40.717981,-73.90356
40.6781784,-73.9441579
40.7127753,-74.0059728
40.6781784,-73.9441579
40.7033946,-74.0076603
40.7406158,-73.9927218
40.7060855,-73.9968643
40.6781784,-73.9441579
40.7092334,-73.9955577
40.6590529,-73.8759245
40.758314,-73.893151
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7327624,-73.8897211
40.6921742,-73.9891192
40.717981,-73.90356
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.717981,-73.90356
40.717981,-73.90356
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.717981,-73.90356
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.717981,-73.90356
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.758314,-73.893151
40.758314,-73.893151
40.758314,-73.893151
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7007381,-73.9897309
40.6098252,-73.9223129
40.7040044,-73.8771037
40.6899524,-73.981394
40.6146926,-73.928042
40.6889524,-73.9810767
40.6920869,-73.9826185
40.6849134,-73.978075
40.6841079,-73.9774627
40.6802599,-73.9746933
40.717981,-73.90356
40.758314,-73.893151
40.758314,-73.893151
40.7127753,-74.0059728
40.710968,-73.9511153
40.711962,-73.940688
40.7116489,-73.9439094
40.7127753,-74.0059728
40.6781792,-73.8977501
40.7159287,-73.9619153
40.6677145,-73.978424
40.6781784,-73.9441579
40.6677145,-73.978424
40.6677145,-73.978424
40.6781784,-73.9441579
40.6781784,-73.9441579
40.6265758,-73.9708592
40.5978369,-73.9654094
40.5911076,-73.9652093
40.6056492,-73.9670147
40.5752791,-73.9689717
40.7028961,-73.99478
40.7007584,-73.9910319
40.717981,-73.90356
40.717981,-73.90356
40.7127753,-74.0059728
40.7127753,-74.0059728
40.6497808,-73.9757703
40.666805,-73.9948228
40.6999473,-73.9883581
40.7127753,-74.0059728
40.717981,-73.90356
40.5967494,-73.9852636
40.5755154,-73.9811706
40.7007381,-73.9897309
40.6781784,-73.9441579
40.7127753,-74.0059728
40.5742632,-73.9748754
40.7127753,-74.0059728
40.8240731,-73.9087147
40.8201415,-73.9130692
40.8311793,-73.9002106
40.8077819,-73.9295152
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7040044,-73.8771037
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7040044,-73.8771037
40.70272,-73.876258
40.7040044,-73.8771037
40.7327624,-73.8897211
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7327624,-73.8897211
40.7040044,-73.8771037
40.7040044,-73.8771037
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7622018,-73.9777268
40.7040044,-73.8771037
40.7327624,-73.8897211
40.7327624,-73.8897211
40.7040044,-73.8771037
40.7040044,-73.8771037
40.83493,-73.894264
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7040044,-73.8771037
40.702654,-73.87623
40.8193296,-73.9300945
40.7127753,-74.0059728
40.8137003,-73.9313994
40.8582508,-73.8843081
40.8624484,-73.8973448
40.8270012,-73.9228377
40.8846309,-73.9148989
40.841656,-73.838412
40.8284669,-73.9304856
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7040044,-73.8771037
40.7127753,-74.0059728
40.7127753,-74.0059728
40.8277942,-73.9118528
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.8841352,-73.8261133
40.7040044,-73.8771037
40.856483,-73.8380838
40.7327624,-73.8897211
40.7327624,-73.8897211
40.8644511,-73.8132977
40.7040044,-73.8771037
40.7127753,-74.0059728
40.7327624,-73.8897211
40.702654,-73.87623
40.7322498,-73.8939701
40.7127753,-74.0059728
40.8277942,-73.9118528
40.8523433,-73.8980921
40.7482279,-73.9416681
40.7604302,-73.8614616
40.5817926,-73.8384427
40.7040044,-73.8771037
40.5775939,-73.859766
40.5987494,-73.7660029
40.702655,-73.876825
40.7040044,-73.8771037
40.702655,-73.876825
40.7127753,-74.0059728
40.75785,-73.915119
40.7127753,-74.0059728
40.702849,-73.876311
40.717981,-73.90356
40.7127753,-74.0059728
40.7622018,-73.9777268
40.7040044,-73.8771037
40.7040044,-73.8771037
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7040044,-73.8771037
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7040044,-73.8771037
40.7040044,-73.8771037
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7327624,-73.8897211
40.759117,-73.980031
40.7040044,-73.8771037
40.7056207,-73.8776224
40.767076,-73.782094
40.7635858,-73.8360291
40.7477031,-73.8335755
40.7580972,-73.834199
40.7546765,-73.8330435
40.6787826,-73.8443728
40.6625187,-73.8408111
40.5988979,-73.820766
40.6095481,-73.8189659
40.669299,-73.8423236
40.6388323,-73.8329749
40.779834,-73.767076
40.7056207,-73.8776224
40.7410159,-73.7257912
40.7532042,-73.7762499
40.6612052,-73.7709595
40.6674365,-73.7667651
40.715127,-73.9132891
40.7210414,-73.9041044
40.7216331,-73.9031235
40.7228038,-73.9017989
40.7020774,-73.9363198
40.7169581,-73.800077
40.7127753,-74.0059728
40.7040044,-73.8771037
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7242841,-73.898448
40.702654,-73.87623
40.7127753,-74.0059728
40.702654,-73.87623
40.7040044,-73.8771037
40.7040044,-73.8771037
40.6679751,-73.7715554
40.736197,-73.7136441
40.7327624,-73.8897211
40.7508906,-73.819408
40.702655,-73.876825
40.7571371,-73.8270877
40.7127753,-74.0059728
40.702655,-73.876825
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7056207,-73.8776224
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.702654,-73.87623
40.702654,-73.87623
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7622018,-73.9777268
40.7127753,-74.0059728
40.7040044,-73.8771037
40.7595662,-73.8301324
40.7566771,-73.8287978
40.7126963,-73.900615
40.7577879,-73.860994
40.7582717,-73.8555862
40.7536211,-73.9147112
40.7530268,-73.9102291
40.7538489,-73.9011951
40.7542759,-73.8980371
40.7556061,-73.8853794
40.753395,-73.907387
40.752029,-73.9319225
40.7568292,-73.8736796
40.7706348,-73.7354489
40.764611,-73.8234691
40.7523729,-73.9244137
40.7638756,-73.8281552
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7644449,-73.9768891
40.7127753,-74.0059728
40.7309166,-73.8512495
40.7407483,-73.8996591
40.7327624,-73.8897211
40.7127753,-74.0059728
40.7438834,-73.9261869
40.7428066,-73.9168995
40.7489344,-73.9374009
40.746064,-73.9343559
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7502888,-73.9380487
40.7501851,-73.9398551
40.6723663,-73.785772
40.6379863,-73.7411558
40.6728572,-73.832624
40.6597466,-73.7737796
40.6667581,-73.7798324
40.674335,-73.802139
40.747352,-73.886705
40.746739,-73.8909986
40.7595662,-73.8301324
40.761627,-73.8220744
40.7056207,-73.8776224
40.5959204,-73.7646694
40.5963938,-73.7441187
40.6801035,-73.7534442
40.7439318,-73.7176482
40.7410341,-73.9343114
40.7127753,-74.0059728
40.702655,-73.876825
40.7040044,-73.8771037
40.6872279,-73.8074654
40.6848425,-73.8060527
40.7040044,-73.8771037
40.7056594,-73.8184575
40.6995059,-73.8146127
40.6731143,-73.801687
40.6972552,-73.8139938
40.7127753,-74.0059728
40.7127753,-74.0059728
40.702655,-73.876825
40.7127753,-74.0059728
40.7040606,-73.8175802
40.7098983,-73.8210663
40.6743736,-73.8020451
40.7040044,-73.8771037
40.702655,-73.876825
40.702655,-73.876825
40.7040044,-73.8771037
40.7127753,-74.0059728
40.7040044,-73.8771037
40.7127753,-74.0059728
40.7127753,-74.0059728
40.702655,-73.876825
40.7127753,-74.0059728
40.7040044,-73.8771037
40.7040044,-73.8771037
40.772651,-73.8304333
40.6842665,-73.846038
40.685924,-73.8469678
40.7278884,-73.8708799
40.7202579,-73.8655869
40.7329291,-73.8707901
40.6936348,-73.8522628
40.693825,-73.852051
40.7118417,-73.8596794
40.7025987,-73.8553456
40.6975827,-73.8526756
40.6806872,-73.8445486
40.7055923,-73.8581498
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.6053734,-74.1208589
40.7127753,-74.0059728
40.7579747,-73.9855426
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7579747,-73.9855426
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.5077538,-74.2300259
40.5294356,-74.1613881
40.6141066,-74.0661325
40.5603695,-74.1200025
40.5239656,-74.1860806
40.5343022,-74.1540273
40.5866205,-74.0919366
40.5190854,-74.1971192
40.5989033,-74.0721418
40.6056119,-74.0778595
40.6012032,-74.0651311
40.6271654,-74.0393384
40.5799496,-74.1692746
40.6377602,-74.0768887
40.6357501,-74.0837325
40.5239569,-74.5441502
40.589607,-74.194069
